timestamp,symbol,price,volume,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,bb_width,bb_position,volume_ratio,price_change_1h,price_change_24h,volatility_24h,trend_strength,regime
2025-06-13 18:38:44.967405,BTC/USD,42525.79390505592,553.7544294280347,41.07749555086413,-513.2493585970005,-0.3071807142123302,-512.9421778827882,52121.064415798144,46520.3827845096,40919.70115322106,0.24078398740749235,-0.35661631408734884,0.08849613116564169,-0.06550310141388971,-0.08611793205921292,0.08705957569362727,0.019154725012766854,sideways
2025-06-12 18:38:44.967409,BTC/USD,45553.72900019948,5182.786314064852,46.14711711074647,-453.63228572411754,-90.97220173096838,-362.66008399314916,52117.65466433539,46510.65317335808,40903.65168238077,0.24110611691813755,-0.0853329693864418,0.8383803382634892,0.0712023178662764,0.09422369587671486,0.0844015846414517,0.02268969760730247,sideways
2025-06-11 18:38:44.967412,BTC/USD,41011.61536204124,3089.8805740134326,38.94787691063118,-763.9567687729068,-225.56911515690348,-538.3876536160033,52223.331301417864,46158.55599739457,40093.78069337128,0.2627801140211414,-0.42433069465400647,0.5178967495976937,-0.09970893136187275,-0.03737919843399706,0.08469566581757271,0.021333881254361343,sideways
2025-06-10 18:38:44.967415,BTC/USD,41462.74878969994,4242.953385524185,39.77292986345794,-962.4050975541904,-372.93631165173065,-589.4687859024598,52267.33371609943,45874.02021829074,39480.70672048205,0.2787335170271198,-0.3449910152304252,0.7203153604478304,0.011000137977404512,-0.1391354704283505,0.09136068479707428,0.019428181625606708,sideways
2025-06-09 18:38:44.967418,BTC/USD,46321.44049279607,9857.974592252234,47.095197087449826,-719.4481294669022,-442.23867522054735,-277.2094542463548,51958.48044675014,45737.21483017207,39515.94921359401,0.2720439204563895,0.04695392373757423,1.6573802909377406,0.11718209344343133,-0.026362863185051988,0.08910973164856617,0.020710326968044167,sideways
2025-06-08 18:38:44.967422,BTC/USD,44509.22126846006,9942.589366249254,43.03576096938559,-665.4216780925708,-486.8752757979315,-178.54640229463928,51862.01489648436,45863.785776484234,39865.55665648411,0.2615671174303977,-0.11291370177137755,1.5899752441626716,-0.03912268714134326,-0.02708514589472477,0.0893023512156329,0.019835558953007582,sideways
2025-06-07 18:38:44.967425,BTC/USD,46552.94466239012,8769.0384946797,49.865774620489496,-452.52123573791323,-480.0044677855609,27.483232047647675,51689.351225726175,45781.50586885506,39873.66051198395,0.2580887301433302,0.06528935228795663,1.37469106155512,0.04591685353475894,-0.031227951765812723,0.0898050247716807,0.023431291126522594,sideways
2025-06-06 18:38:44.967428,BTC/USD,41018.51944586361,2785.893170905679,40.01149593279143,-721.9461407878116,-528.3928023880782,-193.55333839973343,51574.14613781144,45420.73612114509,39267.32610447874,0.27095157596099373,-0.3577054562720665,0.4485879834722294,-0.118884535804622,-0.13010592132833765,0.09116089002699043,0.02041316406953781,sideways
2025-06-05 18:38:44.967432,BTC/USD,46006.09338259367,8212.485401262475,53.48326721553567,-527.0273925047732,-528.1197204114078,1.0923279066346367,51115.63047750824,45249.154609604775,39382.67874170131,0.259296595417861,0.06451392539857237,1.308481065328155,0.12159322189365418,-0.06220153638138992,0.09153093161567927,0.01843538412161983,sideways
2025-06-04 18:38:44.967435,BTC/USD,49336.29280639382,1962.0451201160956,58.38296673683822,-102.70664781788946,-443.037105890378,340.3304580724885,51116.84741227694,45249.46419222958,39382.080972182215,0.25933492582901935,0.3482667196681979,0.3335658777362279,0.07238605104123286,0.17529479995613362,0.0931497208553729,0.023349096741119065,sideways
2025-06-03 18:38:44.967438,BTC/USD,46130.72390435325,5607.287044597418,50.0383120000215,-24.75687875172298,-359.3810604608172,334.6241817090942,50759.0403904863,45115.60305779135,39472.1657250964,0.25017674375164284,0.08993816948058042,0.924414243647752,-0.06497385027731828,-0.04290210429303398,0.09017492517672789,0.023095288242627222,sideways
2025-06-02 18:38:44.967442,BTC/USD,49645.972346276336,8422.99112029918,57.97595208092899,316.9647779386578,-224.11189277855524,541.076670717213,50558.296159982325,45073.45751951609,39588.61887904985,0.24337332622381544,0.41683221025181905,1.303502760192538,0.07620189202344929,0.029275209440835948,0.08936901204181205,0.021832939240070202,sideways
2025-06-01 18:38:44.967446,BTC/USD,45731.63463362215,1646.1647918845397,50.10128514024174,268.88009058104944,-125.5134961052541,394.39358668630354,50470.51777763142,45026.86871830493,39583.21965897844,0.24179558624797126,0.06473285728345701,0.26884395012173895,-0.07884502060614351,-0.07496479831392056,0.09056696028450661,0.02469214444941521,sideways
2025-05-31 18:38:44.967449,BTC/USD,42105.15271416815,3345.0425399581427,46.44424844072677,-61.10435811606294,-112.63166850727161,51.52731039120867,49760.06133862435,44645.54521151742,39531.02908441049,0.2291165267609954,-0.24835120607843925,0.5598300008663576,-0.07929919733916069,-0.14646125328609094,0.09312913609002517,0.02286237407712919,sideways
2025-05-30 18:38:44.967453,BTC/USD,45954.95615612344,8464.898549849702,53.52073982907102,-11.879648358655686,-92.48126447736792,80.60161611871223,49880.16089304154,44789.12847529683,39698.09605755212,0.2273333994678034,0.1144981592302512,1.4305562188812309,0.09143307157890557,-0.05845340023783718,0.08476032274495321,0.020716194387250572,sideways
2025-05-29 18:38:44.967456,BTC/USD,45734.631072626165,5261.1854458542175,50.197096096910784,9.248585151020961,-72.13529455154432,81.38387970256528,49902.604426752405,44979.05243620213,40055.50044565186,0.21892644348316556,0.07673105086269105,0.9088898312494983,-0.004794370442847473,-0.09416433373322208,0.08162512727582115,0.020967755535450616,sideways
2025-05-28 18:38:44.967460,BTC/USD,45496.263933375805,9294.312391117011,55.39174509384168,6.683919388538925,-56.3714517634373,63.055371151976225,49851.070942723476,44948.98382813593,40046.89671354839,0.21811781700475588,0.0558211321470895,1.6028649448632248,-0.005211961563040379,-0.02501203208285352,0.08161516644853259,0.02450258756964507,bear
2025-05-27 18:38:44.967464,BTC/USD,50609.12182844814,208.17229210387433,59.88800860153311,412.4151702537347,37.38587264042715,375.02929761330756,50736.176465573066,45342.764543307065,39949.352621041064,0.23789515158983,0.48822131157826076,0.03748603302524021,0.11237973084030672,0.017644688193223068,0.071377114568125,0.02669159024833932,sideways
2025-05-26 18:38:44.967467,BTC/USD,40596.885089052324,7194.282733031576,44.43173125218271,-73.01719833921379,15.30525844441794,-88.32245678363174,50882.22911778039,45090.51796744129,39298.80681710218,0.2568926422411538,-0.387936549470864,1.30265565627909,-0.19783462699342447,-0.0577116032843793,0.07144264930853526,0.022109044777932754,sideways
2025-05-25 18:38:44.967470,BTC/USD,50464.71432148711,5852.3428834158285,55.00806876051869,334.5911611164338,79.16243897900857,255.4287221374252,51609.71611356526,45338.42275575134,39067.12939793742,0.27664364910084505,0.40871087296119746,1.065068535529436,0.24306862979238342,0.20337017322317164,0.0858395007258969,0.026934076048696617,sideways
2025-05-24 18:38:44.967473,BTC/USD,39475.66292540955,344.4041151022196,44.8268741391554,-226.41108670640097,18.04773384178314,-244.4588205481841,51879.34155330312,45185.91620676902,38492.49086023492,0.2962615747749916,-0.4265568812473774,0.06279777217859109,-0.21775713077600012,-0.14365103572093074,0.08881212934827779,0.024675711913169317,sideways
2025-05-23 18:38:44.967476,BTC/USD,50253.39420758353,2674.861364799387,56.269636205718314,196.32787556640687,53.70376218677487,142.624113379632,52488.228792471105,45420.899467138224,38353.57014180534,0.31119283890210303,0.34188973783372456,0.49913998488604067,0.27302217324478684,0.17597166996306957,0.0982755207205362,0.02710256684694057,sideways
2025-05-22 18:38:44.967479,BTC/USD,52022.49938990864,104.56465755980723,54.271247443443805,666.410138187297,176.24503738706343,490.1651008002335,53303.080807203485,45971.44366853159,38639.80652985969,0.3189648422414263,0.4126674306792808,0.020071245929312156,0.03520369539652202,0.1397990539809142,0.10338803068049626,0.02990329013717186,sideways
2025-05-21 18:38:44.967482,BTC/USD,52196.915317117644,3679.568065179349,52.12611834622205,1041.025876177504,349.2012051453595,691.8246710321445,54019.45352999305,46508.15199490248,38996.85045981191,0.3230101052354798,0.37868026570621294,0.710134973945539,0.003352701797384894,0.14701810361285306,0.10829615427665579,0.03469020123494424,sideways
2025-05-20 18:38:44.967485,BTC/USD,40704.82575311,6643.692189992821,46.40953765246127,405.97745245483384,360.55645460726527,45.42099784756857,54175.30686559807,46227.32125791818,38279.33565023829,0.34386528967730295,-0.3474147901999194,1.3232361345067662,-0.22016798299647578,-0.04282032114465528,0.10730033677931415,0.03267118358988333,sideways
2025-05-19 18:38:44.967489,BTC/USD,45161.574974673385,9666.46248991098,47.06907426390318,259.3084609182697,340.30685586945054,-80.99839495118084,54183.55357017963,46259.938943228844,38336.324316278056,0.34256917790898134,-0.06930952729702211,1.9305955551929277,0.10948945583492331,-0.008608604259914165,0.10513283244511586,0.029676247209788453,sideways
2025-05-18 18:38:44.967492,BTC/USD,39691.146869910466,3196.785669102222,46.13074341318976,-294.92068704434496,213.26134728661327,-508.18203433095823,54363.977374074995,45916.84905360486,37469.72073313473,0.3679315325234392,-0.3685099804040801,0.67608589177739,-0.12113014454944793,-0.0321974270087626,0.10508124286210327,0.026080648851791014,sideways
2025-05-17 18:38:44.967495,BTC/USD,39562.99119032804,5799.406999625237,48.29520477097856,-736.0072600128988,23.407625826617412,-759.4148858395162,54491.595422981394,45844.07264082808,37196.54985867477,0.37725805252528766,-0.3631722985143728,1.1886350053103933,-0.0032288227901920985,-0.04581841905869566,0.10179390088139179,0.026809148054846795,sideways
2025-05-16 18:38:44.967498,BTC/USD,52481.377501878735,1356.459476688729,53.902067796538404,-42.723955598929024,10.181309541502918,-52.90526514043194,55311.53687696932,46167.836846792336,37024.13681661535,0.39610692874869996,0.34523992662979963,0.29902684467940477,0.3265270375893332,0.13298241469931527,0.10558330520707954,0.032094654825437906,sideways
2025-05-15 18:38:44.967501,BTC/USD,51331.68609154316,968.2827796566993,53.30963061895724,409.22417010531353,89.98988165429016,319.23428845102336,55598.50125897738,46267.6065110498,36936.71176312222,0.4033446055048965,0.2713608778846265,0.21581860696965327,-0.021906654608949916,0.15328205321618626,0.10990845353044598,0.03202571495274126,sideways
2025-05-14 18:38:44.967504,BTC/USD,40517.653991486535,5350.492742798684,47.38333569873655,-103.97080921822635,51.197743479777095,-155.16855269800345,55666.333968014915,45986.95301540646,36307.57206279801,0.42096204762101475,-0.28252318256189884,1.1959832845059908,-0.21066972319536226,-0.12964358569951995,0.11320014460304693,0.02851772314424984,sideways
2025-05-13 18:38:44.967507,BTC/USD,51070.72780846756,9291.440548432329,50.229488078469615,336.94636264092696,108.34746731201858,228.59889532890838,55871.01077590951,46058.190788516025,36245.37080112254,0.4261053167481419,0.25540757021891447,2.056929431263344,0.2604561907557237,0.2450651193266713,0.11969058271335396,0.030016255286738534,sideways
2025-05-12 18:38:44.967510,BTC/USD,39796.38090685362,1025.935005381994,49.606960521852216,-220.7914933848151,42.519675172641236,-263.31116855745637,55966.964099658566,45761.428102177604,35555.89210469664,0.4460322337272215,-0.29224565945367,0.22869044947755515,-0.22075947192091216,-0.13497586991573352,0.12271970981033432,0.024888000565488334,sideways
2025-05-11 18:38:44.967513,BTC/USD,52042.78251507597,9115.543733881155,50.75713117464877,321.639141684107,98.34356847494159,223.2955732091654,56679.70280118358,46258.309592222984,35836.91638326239,0.45057388827336897,0.27752877215492344,1.9091524505717883,0.3077265150538677,0.054857986985422436,0.11830263009190511,0.025407182951530025,sideways
2025-05-10 18:38:44.967517,BTC/USD,45429.336383539296,8175.95422747278,52.98166543958102,215.40273088371032,121.75540095669773,93.64732992701259,56659.292285037256,46232.02860359378,35804.76492215031,0.4510839777700313,-0.038490070097823015,1.7175625734160889,-0.12707710487272394,-0.015204346722765605,0.11788921433034041,0.021911897923294017,sideways
2025-05-09 18:38:44.967520,BTC/USD,41021.918705627846,4559.061647339547,45.06167821232073,-221.86447318260616,53.031426128831285,-274.89589931143746,56680.8089892193,45996.39298524387,35311.97698126843,0.4645762552469325,-0.2327911173509684,0.9648600860117136,-0.09701699449671952,-0.17371104307307084,0.12373727502555357,0.023242837688018804,sideways
2025-05-08 18:38:44.967523,BTC/USD,50937.7962945644,4391.232089282858,49.466265657570816,229.06502766723133,88.23814643651362,140.82688123071773,57174.10662244912,46268.469603303296,35362.83258415747,0.4714068614176609,0.21407858537120228,0.9801972678246829,0.24172144799205086,0.11384158258613075,0.12452403585392047,0.02186407337419552,sideways
2025-05-07 18:38:44.967529,BTC/USD,51403.660118074826,8222.243759395045,49.6107905761815,616.9088371790567,193.97228458502778,422.93655259402897,57285.96083429604,46308.19651778463,35330.432201273215,0.4741175490302418,0.23208111658155306,1.6846613283958658,0.00914573965501786,0.22084013011494852,0.12681929365854575,0.021790983788131088,sideways
2025-05-06 18:38:44.967532,BTC/USD,50940.5406969367,1297.8490349112337,55.63163181714757,876.8014916508255,330.53812599819304,546.2633656526325,57643.674653621565,46825.37929817885,36007.083942736135,0.4620697372915232,0.19019453913723583,0.283012948295278,-0.00900946391899593,0.10848850609008664,0.12651905573826516,0.02150457383330049,sideways
2025-05-05 18:38:44.967535,BTC/USD,52527.19795406418,241.864907871388,54.18468504215735,1196.9972561391842,503.82995202639705,693.1673041127872,57930.62746637034,46928.5034798077,35926.37949324507,0.4688887635761326,0.25443698330860476,0.05617834100256047,0.03114724020239712,0.14852130042661726,0.1255468434721041,0.021113114301169977,sideways
2025-05-04 18:38:44.967538,BTC/USD,40034.8831180076,8913.10675923895,50.1808590153353,437.7032105187973,490.60460372487677,-52.90139320607949,57881.409494976295,46956.4644894376,36031.51948389891,0.4653222990413237,-0.3167787740771657,1.8828887923926931,-0.2378256469530564,-0.1200402042542611,0.12925663996712738,0.01400610081277352,sideways
2025-05-03 18:38:44.967541,BTC/USD,39946.22890675206,5207.525561550969,50.20172681797996,-169.24523612046323,358.63463575580596,-527.8798718762691,57679.15517997675,46441.10622439603,35203.05726881532,0.48396990809306956,-0.288968189376799,1.071424950348318,-0.002214424130931536,-0.21069112714187233,0.13900108587062626,0.007632311397677345,sideways
2025-05-02 18:38:44.967544,BTC/USD,38864.51834964586,8711.95909131989,41.81212737186794,-729.1346800074389,141.0807726031533,-870.2154526105921,57184.88199359479,45783.2071723829,34381.53235117101,0.4980723512130687,-0.30340668942186355,1.6466417917460647,-0.02707916583643666,-0.04267240542239592,0.13862009975117365,0.00287758027412784,sideways
2025-05-01 18:38:44.967548,BTC/USD,46589.591438323696,9383.670565236485,47.35751647562526,-543.2495232906149,4.214713424397796,-547.4642367150127,56509.383490446606,45502.8409784432,34496.298466439795,0.483773860063714,0.04936838515343567,1.6828833024366807,0.19876929952351308,-0.07678876092464959,0.13522829134501413,0.001772871936616418,sideways
2025-04-30 18:38:44.967551,BTC/USD,46593.990862566454,538.1764017235248,53.849761419617735,-391.07119324496307,-74.84246790947522,-316.22872533548787,56576.122922381124,45797.29923391602,35018.475545450914,0.4707187484314644,0.03695633455360303,0.10210772608268424,9.442933726044878e-05,0.18032193533031204,0.13441956281552575,0.000708332314593565,sideways
2025-04-29 18:38:44.967555,BTC/USD,52462.21566142449,6296.918395329801,50.93723703963125,200.72779010731028,-19.728416306117648,220.45620641342794,57337.69362845289,46162.331268253576,34986.96890805426,0.48417668922560486,0.28186488232398366,1.2341585955666752,0.1259438114276783,0.04395367693407737,0.13096383661650599,0.007378599631758624,sideways
2025-04-28 18:38:44.967558,BTC/USD,40232.11600649368,5154.877142912505,50.28975886927154,-313.50815160068305,-78.48436336503113,-235.02378823565192,57301.23239728511,46189.379725082734,35077.52705288036,0.4811431865220819,-0.26805897694683545,0.9913034556620713,-0.23312205747961978,-0.22664007922891283,0.13842876820050837,0.003869111898758808,sideways
2025-04-27 18:38:44.967562,BTC/USD,45871.986046696635,8736.785649991441,45.501202268917176,-262.92768840907956,-115.37302837384102,-147.55466003523856,57174.01356850889,46504.82946790116,35835.64536729343,0.45884198362545886,-0.029657535910758037,1.633969766642135,0.1401832814185724,-0.12117438802646618,0.13788417003185977,0.005611435345893359,sideways
2025-04-26 18:38:44.967565,BTC/USD,45266.16427924049,6085.26911966901,49.86961899103322,-268.6299487676515,-146.02441245260326,-122.60553631504825,56443.90809498802,46144.06880676925,35844.229518550484,0.44642094009307653,-0.04261738960009476,1.0898840870007946,-0.013206791762611525,0.11205891296026449,0.13936625957242957,0.004046508618401445,sideways
2025-04-25 18:38:44.967568,BTC/USD,51474.811709849295,5732.584941838488,58.118583624566945,225.235687587352,-71.77239244461195,297.00808003196397,56466.42794083918,46151.225087684565,35836.02223452995,0.4470175096568444,0.2580456583331592,0.9847053647265115,0.13715868197509629,0.1397922180242026,0.14189723123298756,0.005886604818750081,sideways
2025-04-24 18:38:44.967572,BTC/USD,45310.64222818653,2838.015342654029,45.35901954627572,117.87642236673128,-33.842629482343206,151.71905184907448,56372.29952666105,46390.87449951957,36409.44947237808,0.430318468225679,-0.05411212669511961,0.49824701470132504,-0.1197511807601872,0.14158057404322966,0.14388288754460007,0.008324300908434678,sideways
2025-04-23 18:38:44.967575,BTC/USD,53391.86242596345,574.4349736748063,51.456772294444676,677.070094190909,108.33991525230753,568.7301789386015,56767.53999582071,46506.93123039436,36246.322464968005,0.44125073377108087,0.33550305605493025,0.1092050470191931,0.17835148213259733,0.34954058880705063,0.15788054691149844,0.009989745708969187,sideways
2025-04-22 18:38:44.967578,BTC/USD,39491.76024924251,1404.2495796342846,42.99142637184687,-1.36266156079364,86.39939988968727,-87.76206145048091,56795.066399511285,46491.7001975138,36188.33399551631,0.4432346486889061,-0.33969189345683115,0.26600340680193074,-0.2603412120338696,-0.2475090759988383,0.1667048662612683,0.010873007713082982,sideways
2025-04-21 18:38:44.967582,BTC/USD,46633.373321598876,6573.677185073869,46.621750052842906,36.8145394309322,76.48242779793624,-39.66788836700404,56189.59451611746,46221.229737839945,36252.86495956243,0.43133273756741747,0.020672577344734155,1.275953390335879,0.18083805399617137,-0.0915285105103596,0.16577017275532746,0.01532425614374912,sideways
2025-04-20 18:38:44.967585,BTC/USD,45990.49421241274,5459.768348542716,53.950261850304315,15.022445627466368,64.19043136384225,-49.16798573637588,56211.42443841702,46249.287629283615,36287.15082015021,0.43080174073105904,-0.012988850777155003,1.0884350802131386,-0.013785816109691096,0.1350729788569729,0.164796774632923,0.014056385262539444,sideways
2025-04-19 18:38:44.967589,BTC/USD,46402.15449715438,2444.149235851141,54.26384235668851,30.61646901403583,57.47563889388095,-26.85916987984512,56171.882796360114,46518.29941885995,36864.71604135978,0.4150445522772618,-0.006015637777380789,0.49774770365638965,0.008950986324268051,-0.09141387858857053,0.15923197453389573,0.015419517913449225,sideways
2025-04-18 18:38:44.967592,BTC/USD,39294.78016728328,1859.8632570736916,50.26321775239116,-524.4817144943809,-58.91583178377147,-465.5658827106094,55867.806963887924,45936.14861249589,36004.490261103856,0.43241145160743194,-0.3343534488518601,0.3887796368980718,-0.15316905878383213,-0.012604179780678404,0.15638209623226074,0.010238431436125133,sideways
2025-04-17 18:38:44.967595,BTC/USD,38884.469548257344,2016.0160153696365,44.82296733095465,-986.141823757207,-244.36103017845866,-741.7807935787483,55368.18634805099,45310.18908400501,35252.19181995903,0.44396183142817935,-0.31943335074853774,0.45065359484087997,-0.010441860656280166,-0.2528364612904175,0.1651905506741506,0.01156813590904576,sideways
2025-04-16 18:38:44.967598,BTC/USD,40055.05450585488,5721.065539097501,45.67430978370008,-1243.2236816910736,-444.1335604809817,-799.0901212100919,54718.6092759976,44765.91477445092,34813.22027290423,0.44465502611495605,-0.23666255745436332,1.2186224633629943,0.030104177096842877,-0.11829981033206804,0.1669468974439725,0.009755492483149324,sideways
2025-04-15 18:38:44.967601,BTC/USD,52382.5288154805,6112.179574041626,49.951435232223304,-447.0894418238677,-444.724736749559,-2.364705074308688,54687.807569886936,44758.68131752174,34829.55506515654,0.44367376160737015,0.383913312419746,1.2253240933923266,0.30776326388031006,0.2769399986230796,0.1722673072549689,0.007396308539100265,sideways
2025-04-14 18:38:44.967604,BTC/USD,45000.068673940856,817.1596859177197,53.08828475045877,-407.1542828099118,-437.21064596162955,30.056363151717733,54683.849613443104,45006.9405953184,35330.0315771937,0.4300185211492153,-0.0003550679956108027,0.1782861205820101,-0.14093363395159197,-0.11656820774669374,0.1729354179379151,0.00711316303052826,sideways
2025-04-13 18:38:44.967607,BTC/USD,53178.78741252849,3727.383251709916,54.58204131930441,281.20476860631607,-293.5275630480404,574.7323316543565,55691.8618765096,45668.56852060722,35645.27516470484,0.4389580703139196,0.37463828630231344,0.826578890689104,0.1817490279370142,0.03453309142532213,0.1669185784186531,0.008226673422977258,sideways
